user_id,group,age,city,device,reg_date
user_00507,B,26.0,Другой,iOS,2025-06-24
user_00508,A,35.0,Москва,Android,2023-09-10
user_00509,B,26.0,Москва,Android,2023-10-27
user_00510,A,37.0,Новосибирск,iOS,2024-10-08
user_00511,B,34.0,Новосибирск,iOS,2025-03-30
user_00512,A,32.0,Новосибирск,Android,2025-02-23
user_00513,B,25.0,Другой,Android,2023-04-13
user_00514,A,29.0,Екатеринбург,iOS,2023-04-29
user_00515,B,42.0,Екатеринбург,iOS,2023-10-15
user_00516,A,40.0,Москва,Android,2024-10-21
user_00517,B,25.0,Санкт-Петербург,Android,2024-02-28
user_00518,A,35.0,Екатеринбург,iOS,2024-08-21
user_00519,B,42.0,Санкт-Петербург,iOS,2024-08-27
user_00520,A,18.0,Санкт-Петербург,Android,2024-07-06
user_00521,B,40.0,Новосибирск,Android,2024-05-18
user_00522,A,28.0,Екатеринбург,iOS,2025-02-04
user_00523,B,40.0,Москва,iOS,2024-05-26
user_00524,A,27.0,Екатеринбург,Android,2025-05-17
user_00525,B,18.0,Москва,Android,2024-11-30
user_00526,A,18.0,Новосибирск,iOS,2025-10-19
user_00527,B,35.0,Екатеринбург,iOS,2025-05-28
user_00528,A,37.0,Другой,Android,2025-03-14
user_00529,B,25.0,Новосибирск,Android,2023-10-26
user_00530,A,41.0,Другой,iOS,2023-11-29
user_00531,B,18.0,Москва,iOS,2023-01-04
user_00532,A,34.0,Другой,Android,2023-08-01
user_00533,B,22.0,Новосибирск,Android,2024-03-12
user_00534,A,28.0,Москва,iOS,2024-04-16
user_00535,B,35.0,Москва,iOS,2023-04-30
user_00536,A,26.0,Екатеринбург,Android,2024-01-23
user_00537,B,31.0,Санкт-Петербург,Android,2023-10-25
user_00538,A,45.0,Москва,iOS,2025-02-08
user_00539,B,29.0,Санкт-Петербург,iOS,2023-06-16
user_00540,A,43.0,Москва,Android,2023-06-01
user_00541,B,23.0,Новосибирск,Android,2023-03-28
user_00542,A,40.0,Новосибирск,iOS,2025-07-14
user_00543,B,49.0,Санкт-Петербург,iOS,2023-03-08
user_00544,A,18.0,Новосибирск,Android,2023-01-10
user_00545,B,27.0,Санкт-Петербург,Android,2025-02-08
user_00546,A,40.0,Санкт-Петербург,iOS,2025-10-26
user_00547,B,32.0,Новосибирск,iOS,2023-05-07
user_00548,A,38.0,Новосибирск,Android,2023-06-18
user_00549,B,28.0,Москва,Android,2024-05-08
user_00550,A,35.0,Санкт-Петербург,iOS,2023-10-02
user_00551,B,33.0,Новосибирск,iOS,2023-05-09
user_00552,A,46.0,Новосибирск,Android,2025-01-24
user_00553,B,37.0,Новосибирск,Android,2024-08-12
user_00554,A,38.0,,iOS,2024-03-01
user_00555,B,30.0,Санкт-Петербург,iOS,2024-04-07
user_00556,A,30.0,Москва,Android,2024-06-21
user_00557,B,30.0,Санкт-Петербург,Android,2025-05-13
user_00558,A,38.0,Санкт-Петербург,iOS,2023-08-03
user_00559,B,30.0,Москва,iOS,2023-08-13
user_00560,A,37.0,Новосибирск,Android,2025-10-31
user_00561,B,55.0,Санкт-Петербург,Android,2023-11-02
user_00562,A,43.0,Екатеринбург,iOS,2023-01-15
user_00563,B,31.0,Санкт-Петербург,iOS,2023-01-28
user_00564,A,47.0,Москва,Android,2024-11-17
user_00565,B,30.0,Санкт-Петербург,Android,2024-09-14
user_00566,A,18.0,Другой,iOS,2025-07-20
user_00567,B,24.0,Новосибирск,iOS,2025-07-01
user_00568,A,18.0,,Android,2024-05-28
user_00569,B,31.0,Другой,Android,2025-05-17
user_00570,A,35.0,Екатеринбург,iOS,2023-08-21
user_00571,B,51.0,Новосибирск,iOS,2023-11-15
user_00572,A,38.0,Другой,Android,2025-06-10
user_00573,B,32.0,Другой,Android,2025-04-26
user_00574,A,43.0,Екатеринбург,iOS,2025-10-25
user_00575,B,18.0,Другой,iOS,2025-11-15
user_00576,A,37.0,Новосибирск,Android,2024-08-13
user_00577,B,42.0,Санкт-Петербург,Android,2024-10-29
user_00578,A,20.0,Другой,iOS,2025-07-31
user_00579,B,46.0,Екатеринбург,iOS,2024-02-26
user_00580,A,38.0,Москва,Android,2023-05-20
user_00581,B,30.0,Екатеринбург,Android,2025-05-10
user_00582,A,41.0,Санкт-Петербург,iOS,2024-08-09
user_00583,B,57.0,Москва,iOS,2024-12-06
user_00584,A,36.0,Санкт-Петербург,Android,2025-03-11
user_00585,B,37.0,Другой,Android,2024-05-03
user_00586,A,30.0,Новосибирск,iOS,2023-10-02
user_00587,B,26.0,Екатеринбург,iOS,2024-07-31
user_00588,A,43.0,Екатеринбург,Android,2022-12-09
user_00589,B,26.0,Москва,Android,2022-11-18
user_00590,A,35.0,,iOS,2025-10-24
user_00591,B,30.0,Санкт-Петербург,iOS,2023-08-24
user_00592,A,39.0,Екатеринбург,Android,2024-10-22
user_00593,B,38.0,Москва,Android,2024-06-27
user_00594,A,45.0,Москва,iOS,2025-07-05
user_00595,B,29.0,Санкт-Петербург,iOS,2025-11-17
user_00596,A,32.0,Санкт-Петербург,Android,2022-12-05
user_00597,B,25.0,Екатеринбург,Android,2025-08-21
user_00598,A,30.0,Санкт-Петербург,iOS,2025-07-22
user_00599,B,38.0,Новосибирск,iOS,2024-07-23
user_00600,A,42.0,Екатеринбург,Android,2022-12-06
user_00601,B,25.0,Москва,Android,2025-04-17
user_00602,A,43.0,Екатеринбург,iOS,2024-07-09
user_00603,B,48.0,Новосибирск,iOS,2024-03-05
user_00604,A,39.0,Другой,Android,2022-12-02
user_00605,B,53.0,Екатеринбург,Android,2024-12-22
user_00606,A,27.0,Новосибирск,iOS,2023-12-09
user_00607,B,22.0,Москва,iOS,2025-03-10
user_00608,A,18.0,Москва,Android,2025-05-01
user_00609,B,49.0,Санкт-Петербург,Android,2025-02-03
user_00610,A,41.0,Москва,iOS,2024-04-12
user_00611,B,34.0,Другой,iOS,2023-10-18
user_00612,A,37.0,Другой,Android,2025-01-24
user_00613,B,23.0,,Android,2024-12-31
user_00614,A,59.0,,iOS,2024-02-12
user_00615,B,36.0,Санкт-Петербург,iOS,2024-05-09
user_00616,A,36.0,Екатеринбург,Android,2023-04-29
user_00617,B,42.0,Москва,Android,2025-03-31
user_00618,A,39.0,Новосибирск,iOS,2024-03-22
user_00619,B,37.0,Санкт-Петербург,iOS,2025-10-11
user_00620,A,27.0,Другой,Android,2024-05-27
user_00621,B,39.0,Санкт-Петербург,Android,2024-06-23
user_00622,A,53.0,Москва,iOS,2025-11-11
user_00623,B,48.0,Москва,iOS,2024-05-21
user_00624,A,50.0,Санкт-Петербург,Android,2025-03-12
user_00625,B,29.0,Санкт-Петербург,Android,2023-12-08
user_00626,A,25.0,Москва,iOS,2023-04-07
user_00627,B,33.0,Санкт-Петербург,iOS,2023-11-26
user_00628,A,35.0,Другой,Android,2023-08-24
user_00629,B,45.0,Москва,Android,2024-07-03
user_00630,A,18.0,Новосибирск,iOS,2023-07-02
user_00631,B,50.0,Москва,iOS,2025-06-07
user_00632,A,33.0,Новосибирск,Android,2025-06-02
user_00633,B,30.0,Москва,Android,2024-05-28
user_00634,A,24.0,Другой,iOS,2025-08-21
user_00635,B,18.0,Екатеринбург,iOS,2023-12-07
user_00636,A,43.0,Санкт-Петербург,Android,2024-09-04
user_00637,B,35.0,Екатеринбург,Android,2022-12-27
user_00638,A,22.0,Санкт-Петербург,iOS,2023-09-25
user_00639,B,22.0,Санкт-Петербург,iOS,2023-02-27
user_00640,A,31.0,Москва,Android,2025-11-17
user_00641,B,51.0,Новосибирск,Android,2023-01-02
user_00642,A,32.0,Екатеринбург,iOS,2023-12-03
user_00643,B,19.0,Новосибирск,iOS,2023-06-15
user_00644,A,32.0,Екатеринбург,Android,2024-06-17
user_00645,B,119.0,Санкт-Петербург,Android,2024-05-22
user_00646,A,18.0,Екатеринбург,iOS,2023-08-01
user_00647,B,34.0,Другой,iOS,2025-05-03
user_00648,A,32.0,Новосибирск,Android,2022-12-04
user_00649,B,41.0,Москва,Android,2024-03-08
user_00650,A,53.0,Новосибирск,iOS,2023-05-21
user_00651,B,46.0,Санкт-Петербург,iOS,2023-09-22
user_00652,A,32.0,Москва,Android,2022-12-18
user_00653,B,23.0,Санкт-Петербург,Android,2025-08-24
user_00654,A,60.0,Другой,iOS,2024-02-05
user_00655,B,35.0,Новосибирск,iOS,2024-10-18
user_00656,A,35.0,Новосибирск,Android,2025-03-27
user_00657,B,34.0,Москва,Android,2024-08-17
user_00658,A,36.0,Москва,iOS,2025-09-03
user_00659,B,33.0,Новосибирск,iOS,2024-12-17
user_00660,A,29.0,Москва,Android,2025-06-24
user_00661,B,29.0,Санкт-Петербург,Android,2023-01-21
user_00662,A,34.0,Санкт-Петербург,iOS,2024-09-24
user_00663,B,29.0,Екатеринбург,iOS,2023-05-01
user_00664,A,27.0,Новосибирск,Android,2023-09-13
user_00665,B,36.0,Санкт-Петербург,Android,2023-03-12
user_00666,A,32.0,Санкт-Петербург,iOS,2024-05-16
user_00667,B,50.0,Санкт-Петербург,iOS,2025-01-29
user_00668,A,18.0,Москва,Android,2023-04-13
user_00669,B,45.0,Москва,Android,2025-07-07
user_00670,A,47.0,Новосибирск,iOS,2023-11-24
user_00671,B,18.0,Новосибирск,iOS,2023-12-16
user_00672,A,31.0,Санкт-Петербург,Android,2024-04-13
user_00673,B,31.0,Новосибирск,Android,2025-01-07
user_00674,A,20.0,Екатеринбург,iOS,2022-12-13
user_00675,B,27.0,Санкт-Петербург,iOS,2023-07-25
user_00676,A,,Москва,Android,2024-04-10
user_00677,B,52.0,Москва,Android,2025-01-14
user_00678,A,44.0,Москва,iOS,2025-05-13
user_00679,B,47.0,Другой,iOS,2024-04-07
user_00680,A,42.0,Москва,Android,2023-01-25
user_00681,B,23.0,,Android,2023-12-30
user_00682,A,29.0,Санкт-Петербург,iOS,2025-06-18
user_00683,B,39.0,Москва,iOS,2023-05-29
user_00684,A,22.0,,Android,2025-10-20
user_00685,B,42.0,Москва,Android,2024-01-18
user_00686,A,32.0,Санкт-Петербург,iOS,2025-07-13
user_00687,B,31.0,Санкт-Петербург,iOS,2025-01-22
user_00688,A,42.0,Москва,Android,2024-08-18
user_00689,B,39.0,Санкт-Петербург,Android,2024-09-09
user_00690,A,31.0,Новосибирск,iOS,2023-10-08
user_00691,B,46.0,Москва,iOS,2023-02-12
user_00692,A,24.0,Москва,Android,2025-10-19
user_00693,B,41.0,Москва,Android,2023-07-26
user_00694,A,,Москва,iOS,2024-04-19
user_00695,B,31.0,Екатеринбург,iOS,2025-07-30
user_00696,A,38.0,,Android,2024-07-21
user_00697,B,22.0,Новосибирск,Android,2023-12-29
user_00698,A,44.0,Екатеринбург,iOS,2024-11-25
user_00699,B,33.0,Москва,iOS,2023-03-04
user_00700,A,29.0,Новосибирск,Android,2024-02-07
user_00701,B,45.0,Москва,Android,2023-07-07
user_00702,A,27.0,Другой,iOS,2024-03-15
user_00703,B,20.0,Екатеринбург,iOS,2025-04-25
user_00704,A,19.0,Другой,Android,2024-09-12
user_00705,B,41.0,Санкт-Петербург,Android,2022-12-18
user_00706,A,22.0,Другой,iOS,2023-10-26
user_00707,B,52.0,Москва,iOS,2024-06-05
user_00708,A,18.0,Другой,Android,2023-07-21
user_00709,B,51.0,Новосибирск,Android,2025-02-05
user_00710,A,37.0,Санкт-Петербург,iOS,2024-03-29
user_00711,B,34.0,Санкт-Петербург,iOS,2022-12-06
user_00712,A,14.0,Екатеринбург,Android,2023-02-12
user_00713,B,38.0,Другой,Android,2025-07-18
user_00714,A,34.0,,iOS,2023-10-01
user_00715,B,46.0,Новосибирск,iOS,2024-12-17
user_00716,A,36.0,Москва,Android,2023-05-20
user_00717,B,36.0,Санкт-Петербург,Android,2024-04-10
user_00718,A,31.0,Москва,iOS,2023-10-06
user_00719,B,34.0,Другой,iOS,2025-09-06
user_00720,A,38.0,Другой,Android,2023-05-24
user_00721,B,18.0,Санкт-Петербург,Android,2024-10-11
user_00722,A,21.0,Москва,iOS,2023-03-20
user_00723,B,42.0,Москва,iOS,2023-03-20
user_00724,A,36.0,Москва,Android,2024-11-15
user_00725,B,33.0,Екатеринбург,Android,2023-09-29
user_00726,A,35.0,Екатеринбург,iOS,2023-06-25
user_00727,B,38.0,Санкт-Петербург,iOS,2023-08-02
user_00728,A,29.0,Новосибирск,Android,2025-08-13
user_00729,B,27.0,Другой,Android,2024-03-08
user_00730,A,36.0,Новосибирск,iOS,2024-08-27
user_00731,B,25.0,Другой,iOS,2024-10-29
user_00732,A,39.0,Санкт-Петербург,Android,2025-05-04
user_00733,B,18.0,Москва,Android,2023-12-18
user_00734,A,45.0,Другой,iOS,2022-12-31
user_00735,B,39.0,Другой,iOS,2024-12-30
user_00736,A,37.0,Москва,Android,2024-11-20
user_00737,B,44.0,Екатеринбург,Android,2023-08-20
user_00738,A,51.0,Другой,iOS,2024-04-14
user_00739,B,45.0,Другой,iOS,2023-02-06
user_00740,A,18.0,Екатеринбург,Android,2025-08-07
user_00741,B,22.0,Москва,Android,2025-05-02
user_00742,A,28.0,Другой,iOS,2024-07-13
user_00743,B,35.0,Москва,iOS,2025-08-17
user_00744,A,,Москва,Android,2023-12-11
user_00745,B,27.0,Санкт-Петербург,Android,2023-12-05
user_00746,A,36.0,Санкт-Петербург,iOS,2024-10-30
user_00747,B,27.0,Москва,iOS,2024-09-10
user_00748,A,28.0,Санкт-Петербург,Android,2025-07-04
user_00749,B,20.0,Санкт-Петербург,Android,2024-06-03
user_00750,A,25.0,Новосибирск,iOS,2023-10-12
user_00751,B,21.0,Санкт-Петербург,iOS,2023-04-08
user_00752,A,25.0,Другой,Android,2025-11-09
user_00753,B,45.0,Санкт-Петербург,Android,2023-10-01
user_00754,A,25.0,Москва,iOS,2025-05-26
user_00755,B,61.0,Новосибирск,iOS,2024-07-15
user_00756,A,39.0,Санкт-Петербург,Android,2024-05-10
user_00757,B,36.0,Новосибирск,Android,2024-12-08
user_00758,A,26.0,Москва,iOS,2025-06-04
user_00759,B,117.0,Другой,iOS,2022-11-19
user_00760,A,29.0,Санкт-Петербург,Android,2025-09-19
user_00761,B,36.0,Новосибирск,Android,2025-01-02
user_00762,A,60.0,Москва,iOS,2023-12-02
user_00763,B,34.0,Москва,iOS,2022-12-26
user_00764,A,46.0,Другой,Android,2024-12-02
user_00765,B,27.0,Санкт-Петербург,Android,2024-03-21
user_00766,A,34.0,Новосибирск,iOS,2024-09-04
user_00767,B,13.0,,iOS,2023-03-27
user_00768,A,28.0,Москва,Android,2025-01-19
user_00769,B,53.0,Санкт-Петербург,Android,2023-12-11
user_00770,A,42.0,Новосибирск,iOS,2025-10-26
user_00771,B,29.0,Москва,iOS,2025-09-01
user_00772,A,41.0,Москва,Android,2023-09-29
user_00773,B,44.0,Другой,Android,2024-06-19
user_00774,A,41.0,Санкт-Петербург,iOS,2024-09-08
user_00775,B,19.0,Москва,iOS,2025-03-06
user_00776,A,27.0,Санкт-Петербург,Android,2024-09-07
user_00777,B,32.0,Москва,Android,2023-07-02
user_00778,A,34.0,Другой,iOS,2023-06-03
user_00779,B,41.0,Новосибирск,iOS,2025-10-24
user_00780,A,36.0,Москва,Android,2023-04-03
user_00781,B,21.0,Санкт-Петербург,Android,2023-02-15
user_00782,A,38.0,Москва,iOS,2023-08-10
user_00783,B,41.0,Новосибирск,iOS,2023-11-18
user_00784,A,40.0,Москва,Android,2023-01-21
user_00785,B,45.0,Москва,Android,2024-01-05
user_00786,A,43.0,Санкт-Петербург,iOS,2023-06-25
user_00787,B,39.0,Новосибирск,iOS,2025-08-08
user_00788,A,34.0,Новосибирск,Android,2023-12-15
user_00789,B,18.0,Новосибирск,Android,2023-06-08
user_00790,A,39.0,Москва,iOS,2023-01-22
user_00791,B,37.0,Екатеринбург,iOS,2025-01-21
user_00792,A,14.0,Москва,Android,2025-08-17
user_00793,B,22.0,,Android,2025-10-29
user_00794,A,24.0,Новосибирск,iOS,2024-04-25
user_00795,B,45.0,Москва,iOS,2023-02-26
user_00796,A,34.0,Санкт-Петербург,Android,2024-12-07
user_00797,B,41.0,Новосибирск,Android,2024-02-13
user_00798,A,35.0,Санкт-Петербург,iOS,2023-04-12
user_00799,B,35.0,Санкт-Петербург,iOS,2022-12-14
user_00800,A,44.0,Новосибирск,Android,2024-01-19
user_00801,B,29.0,Москва,Android,2025-08-20
user_00802,A,35.0,Санкт-Петербург,iOS,2023-04-30
user_00803,B,30.0,Новосибирск,iOS,2025-07-03
user_00804,A,30.0,Екатеринбург,Android,2023-03-22
user_00805,B,31.0,Москва,Android,2024-11-26
user_00806,A,37.0,Санкт-Петербург,iOS,2025-03-18
user_00807,B,30.0,Другой,iOS,2024-12-12
user_00808,A,47.0,,Android,2023-03-17
user_00809,B,26.0,Новосибирск,Android,2024-05-15
user_00810,A,33.0,Москва,iOS,2025-11-05
user_00811,B,30.0,Москва,iOS,2023-02-09
user_00812,A,49.0,Другой,Android,2023-04-11
user_00813,B,36.0,Москва,Android,2024-08-01
user_00814,A,45.0,Екатеринбург,iOS,2023-04-26
user_00815,B,20.0,Екатеринбург,iOS,2024-02-03
user_00816,A,37.0,,Android,2025-10-16
user_00817,B,43.0,Санкт-Петербург,Android,2023-06-04
user_00818,A,35.0,Москва,iOS,2023-06-13
user_00819,B,45.0,Москва,iOS,2024-03-05
user_00820,A,29.0,Москва,Android,2025-11-10
user_00821,B,49.0,,Android,2025-01-15
user_00822,A,57.0,Санкт-Петербург,iOS,2023-12-11
user_00823,B,31.0,Москва,iOS,2023-12-18
user_00824,A,30.0,Другой,Android,2025-10-30
user_00825,B,49.0,,Android,2024-04-10
user_00826,A,50.0,Санкт-Петербург,iOS,2023-11-19
user_00827,B,29.0,Москва,iOS,2025-03-17
user_00828,A,30.0,Москва,Android,2023-06-22
